latitude,longitude,Genus,Species,Common Name
40.7652,-111.823901,Acer,pseudoplatanus,Sycamore Maple
40.765155,-111.823829,Acer,pseudoplatanus,Sycamore Maple
40.765083,-111.823852,Acer,pseudoplatanus,Sycamore Maple
40.76609,-111.822822,Acer,pseudoplatanus,Sycamore Maple
40.764757,-111.824132,Acer,pseudoplatanus,Sycamore Maple
40.765605,-111.823977,Cryptomeria,japonica,Crested Japanese Cedar
40.765585,-111.82291,Pinus,mugo,Green Candle Mugo Pine
40.76699,-111.826731,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826802,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826507,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826791,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826731,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826731,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826577,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826577,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826791,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826566,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826802,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826566,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826507,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826507,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826613,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.76701,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.767017,-111.826803,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826791,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826767,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.766991,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826507,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.76701,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826767,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.766991,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.766981,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767055,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826566,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.767017,-111.826803,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826767,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826791,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826802,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826565,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826577,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826577,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.82653,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826802,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826565,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826506,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826566,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826589,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826767,Rosa,,Oso EasyT Paprika Rose
40.76701,-111.826542,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.767019,-111.826518,Rosa,,Oso EasyT Paprika Rose
40.766991,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.767064,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.766991,-111.826601,Rosa,,Oso EasyT Paprika Rose
40.767009,-111.826566,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.767055,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767,-111.826625,Rosa,,Oso EasyT Paprika Rose
40.767037,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767018,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826802,Rosa,,Oso EasyT Paprika Rose
40.767008,-111.826779,Rosa,,Oso EasyT Paprika Rose
40.767055,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767018,-111.826554,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826507,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826731,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826743,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.767028,-111.826506,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826755,Rosa,,Oso EasyT Paprika Rose
40.767046,-111.826495,Rosa,,Oso EasyT Paprika Rose
40.767055,-111.826483,Rosa,,Oso EasyT Paprika Rose
40.76699,-111.826719,Rosa,,Oso EasyT Paprika Rose
40.766999,-111.826767,Rosa,,Oso EasyT Paprika Rose
40.766663,-111.823279,Eriogonum,ovalifolium,Cushion Buckwheat
40.766467,-111.825587,Rosa,,Showbiz Rose
40.766467,-111.825599,Rosa,,Showbiz Rose
40.766485,-111.825587,Rosa,,Showbiz Rose
40.766467,-111.825587,Rosa,,Showbiz Rose
40.766476,-111.825587,Rosa,,Showbiz Rose
40.766476,-111.825587,Rosa,,Showbiz Rose
40.767607,-111.824879,Hemerocallis,,Daylily
40.767339,-111.825871,Sequoiadendron,giganteum,Giant Sequoia
40.767339,-111.825859,Sequoiadendron,giganteum,Giant Sequoia
40.76679,-111.825453,Picea,engelmannii,Bush's Lace Englemann Spruce
40.766781,-111.825453,Picea,engelmannii,Bush's Lace Englemann Spruce
40.766804,-111.825493,Picea,engelmannii,Bush's Lace Englemann Spruce
40.765135,-111.827952,Quercus,turbinella x suber,Hybrid Oak
40.765091,-111.82781,Quercus,turbinella x suber,Hybrid Oak
40.765555,-111.82336,Rosa,rugosa,Blanc Double De Coubert Rose
40.765564,-111.823349,Rosa,rugosa,Blanc Double De Coubert Rose
40.765528,-111.823336,Rosa,rugosa,Blanc Double De Coubert Rose
40.765546,-111.823372,Rosa,rugosa,Blanc Double De Coubert Rose
40.765546,-111.823348,Rosa,rugosa,Blanc Double De Coubert Rose
40.765537,-111.823348,Rosa,rugosa,Blanc Double De Coubert Rose
40.766647,-111.823066,Agave,parryi,Mescal Agave
40.766511,-111.82323,Festuca,glauca,Solling Blue Fescue
40.766416,-111.825124,Dryopteris,cycadina,Shaggy Shield Fern
40.766517,-111.824841,Asclepias,tuberosa,Butterfly Weed
40.766517,-111.824853,Asclepias,tuberosa,Butterfly Weed
40.766517,-111.824841,Asclepias,tuberosa,Butterfly Weed
40.766588,-111.824973,Asclepias,tuberosa,Butterfly Weed
40.76658,-111.824913,Asclepias,tuberosa,Butterfly Weed
40.766588,-111.824961,Asclepias,tuberosa,Butterfly Weed
40.766588,-111.824973,Asclepias,tuberosa,Butterfly Weed
40.76658,-111.824913,Asclepias,tuberosa,Butterfly Weed
40.76658,-111.824913,Asclepias,tuberosa,Butterfly Weed
40.765353,-111.827682,Quercus,turbinella x lobata,Hybrid Oak
40.766213,-111.82575,Digitalis,ferruginea,Rusty Foxglove
40.766205,-111.825738,Digitalis,ferruginea,Rusty Foxglove
40.766922,-111.823721,Picea,pungens,Columnar Blue Spruce
40.766949,-111.823614,Picea,pungens,Columnar Blue Spruce
40.766967,-111.823686,Picea,pungens,Columnar Blue Spruce
40.766922,-111.823673,Picea,pungens,Columnar Blue Spruce
40.766949,-111.82365,Picea,pungens,Columnar Blue Spruce
40.766473,-111.824782,Miscanthus,sinensis,Eulalia grass
40.765615,-111.823776,Miscanthus,sinensis,Eulalia grass
40.765624,-111.823776,Miscanthus,sinensis,Eulalia grass
40.765615,-111.823752,Miscanthus,sinensis,Eulalia grass
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766844,-111.825687,Echinacea,,Summer Sky (TM) Coneflower
40.766547,-111.823124,Origanum,rotundifolium,Kent Beauty Oregano
40.765647,-111.823113,Ilex,decidua,Deciduous Holly
40.765647,-111.823101,Ilex,decidua,Deciduous Holly
40.765638,-111.823124,Ilex,decidua,Deciduous Holly
40.766241,-111.824364,Jeffersonia,,Bishop's Hat
40.766488,-111.825185,Jeffersonia,,Bishop's Hat
40.766691,-111.824441,Lavandula,angustifolia,Twickel Purple Lavender
40.76668,-111.823481,Viola,labradorica,Labrador Violet
40.766436,-111.824805,Manihot,,Manihot
40.76644,-111.825551,Clematis,viticella,Clematis
40.765564,-111.823313,Callicarpa,dichotoma,Purple Beautyberry
40.765555,-111.823301,Callicarpa,dichotoma,Purple Beautyberry
40.765555,-111.823289,Callicarpa,dichotoma,Purple Beautyberry
40.765546,-111.823313,Callicarpa,dichotoma,Purple Beautyberry
40.765772,-111.823185,Callicarpa,dichotoma,Purple Beautyberry
40.76579,-111.823185,Callicarpa,dichotoma,Purple Beautyberry
40.765772,-111.823197,Callicarpa,dichotoma,Purple Beautyberry
40.765772,-111.823197,Callicarpa,dichotoma,Purple Beautyberry
40.765781,-111.823197,Callicarpa,dichotoma,Purple Beautyberry
40.76579,-111.823197,Callicarpa,dichotoma,Purple Beautyberry
40.765772,-111.823185,Callicarpa,dichotoma,Purple Beautyberry
40.765781,-111.823197,Callicarpa,dichotoma,Purple Beautyberry
40.767589,-111.824926,Hemerocallis,,Daylily
40.766449,-111.824284,Robinia,pseudoacacia,Purple Robe Black Locust
40.766432,-111.824212,Robinia,pseudoacacia,Purple Robe Black Locust
40.766601,-111.824392,Robinia,pseudoacacia,Purple Robe Black Locust
40.766521,-111.824308,Robinia,pseudoacacia,Purple Robe Black Locust
40.766566,-111.824344,Robinia,pseudoacacia,Purple Robe Black Locust
40.766476,-111.824296,Robinia,pseudoacacia,Purple Robe Black Locust
40.766521,-111.824367,Robinia,pseudoacacia,Purple Robe Black Locust
40.766485,-111.824249,Robinia,pseudoacacia,Purple Robe Black Locust
40.766449,-111.824248,Robinia,pseudoacacia,Purple Robe Black Locust
40.767523,-111.825292,Calocedrus,decurrens,Incense Cedar
40.767505,-111.825328,Calocedrus,decurrens,Incense Cedar
40.767495,-111.825351,Calocedrus,decurrens,Incense Cedar
40.767531,-111.825363,Calocedrus,decurrens,Incense Cedar
40.767513,-111.825375,Calocedrus,decurrens,Incense Cedar
40.766317,-111.82382,Calocedrus,decurrens,Incense Cedar
40.766308,-111.823844,Calocedrus,decurrens,Incense Cedar
40.766336,-111.823737,Calocedrus,decurrens,Incense Cedar
40.766336,-111.823725,Calocedrus,decurrens,Incense Cedar
40.766345,-111.823725,Calocedrus,decurrens,Incense Cedar
40.767698,-111.824809,Hemerocallis,,Daylily
40.766421,-111.825693,Holodiscus,dumosus,Rock Spirea
40.766439,-111.825682,Holodiscus,dumosus,Rock Spirea
40.766421,-111.825658,Holodiscus,dumosus,Rock Spirea
40.766412,-111.825705,Holodiscus,dumosus,Rock Spirea
40.766403,-111.825717,Holodiscus,dumosus,Rock Spirea
40.766412,-111.825646,Holodiscus,dumosus,Rock Spirea
40.766412,-111.825693,Holodiscus,dumosus,Rock Spirea
40.76643,-111.825646,Holodiscus,dumosus,Rock Spirea
40.766453,-111.823751,Holodiscus,dumosus,Rock Spirea
40.766444,-111.823762,Holodiscus,dumosus,Rock Spirea
40.766444,-111.82375,Holodiscus,dumosus,Rock Spirea
40.766453,-111.823739,Holodiscus,dumosus,Rock Spirea
40.765939,-111.823851,Kolkwitzia,amabilis,Pink Cloud Beauty Bush
40.765939,-111.823863,Kolkwitzia,amabilis,Pink Cloud Beauty Bush
40.765948,-111.823827,Kolkwitzia,amabilis,Pink Cloud Beauty Bush
40.766748,-111.825283,Lavandula,angustifolia,Hidcote English Lavender
40.766739,-111.825294,Lavandula,angustifolia,Hidcote English Lavender
40.766748,-111.825283,Lavandula,angustifolia,Hidcote English Lavender
40.766739,-111.825294,Lavandula,angustifolia,Hidcote English Lavender
40.766748,-111.825283,Lavandula,angustifolia,Hidcote English Lavender
40.767779,-111.824715,Hemerocallis,,Daylily
40.766511,-111.825777,Caryopteris,clandonensis,Blue Mist Shrub
40.76651,-111.825789,Caryopteris,clandonensis,Blue Mist Shrub
40.766528,-111.825813,Caryopteris,clandonensis,Blue Mist Shrub
40.766519,-111.825813,Caryopteris,clandonensis,Blue Mist Shrub
40.766519,-111.825813,Caryopteris,clandonensis,Blue Mist Shrub
40.76651,-111.825801,Caryopteris,clandonensis,Blue Mist Shrub
40.766289,-111.824045,Euphorbia,clavarioides,Lion's Spore
40.766326,-111.823927,Forsythia,suspensa,Weeping Forsythia
40.766317,-111.823891,Forsythia,suspensa,Weeping Forsythia
40.766299,-111.823867,Forsythia,suspensa,Weeping Forsythia
40.766317,-111.823915,Forsythia,suspensa,Weeping Forsythia
40.766299,-111.823879,Forsythia,suspensa,Weeping Forsythia
40.766299,-111.823891,Forsythia,suspensa,Weeping Forsythia
40.766308,-111.823926,Forsythia,suspensa,Weeping Forsythia
40.766242,-111.82549,Syringa,vulgaris,Volcan Lilac
40.766277,-111.824003,Juniperus,scopulorum,Rocky Mountain Juniper
40.765055,-111.827762,Quercus,turbinella x ?,Hybrid Oak
40.765308,-111.827694,Quercus,turbinella x ?,Hybrid Oak
40.765289,-111.827753,Quercus,turbinella x ?,Hybrid Oak
40.764929,-111.827796,Quercus,turbinella x ?,Hybrid Oak
40.765334,-111.827753,Quercus,turbinella x ?,Hybrid Oak
40.76536,-111.827967,Quercus,turbinella x ?,Hybrid Oak
40.764892,-111.827807,Quercus,turbinella x ?,Hybrid Oak
40.766478,-111.824012,Salix,caprea,Pussy Willow
40.766514,-111.824012,Salix,caprea,Pussy Willow
40.766238,-111.824826,Ceratostigma,plumbaginoides,Blue Leadwort
40.766185,-111.824742,Ceratostigma,plumbaginoides,Blue Leadwort
40.766507,-111.824948,Hosta,,Hosta
40.765504,-111.822757,Cupressus,arizonica,Blue Arizona Cypress
40.766441,-111.826748,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766422,-111.826783,Viburnum,dentatum,Blue Muffin Arrow Wood
40.76645,-111.826724,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766706,-111.823694,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766432,-111.826724,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766431,-111.82676,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766422,-111.826772,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766441,-111.826736,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766423,-111.826736,Viburnum,dentatum,Blue Muffin Arrow Wood
40.766367,-111.824819,Pyrus,pyrifolia,Asian Pear
40.766355,-111.824868,Pyrus,pyrifolia,Asian Pear
40.76605,-111.824693,Pyrus,pyrifolia,Asian Pear
40.766346,-111.824863,Pyrus,pyrifolia,Asian Pear
40.766355,-111.824804,Pyrus,pyrifolia,Asian Pear
40.76638,-111.823856,Salix,serpyllifolia,Thyme-leaved Willow
40.76638,-111.823856,Salix,serpyllifolia,Thyme-leaved Willow
40.766635,-111.825992,Achillea,,Anthea(TM ) Yarrow
40.766635,-111.825968,Rosa,,Sunsprite Rose
40.766635,-111.825968,Rosa,,Sunsprite Rose
40.766635,-111.825968,Rosa,,Sunsprite Rose
40.766635,-111.825957,Rosa,,Sunsprite Rose
40.766635,-111.825968,Rosa,,Sunsprite Rose
40.766832,-111.823684,Ceanothus,herbaceus,Jersey Tea
40.766751,-111.823659,Ceanothus,herbaceus,Jersey Tea
40.767387,-111.825362,Aster,novi-belgii,Michaelmas Daisy
40.767387,-111.825362,Aster,novi-belgii,Michaelmas Daisy
40.76735,-111.825539,Aster,novi-belgii,Michaelmas Daisy
40.767734,-111.824762,Hemerocallis,,Daylily
40.766213,-111.825797,Syringa,,Tinkerbelle ( TM) Lilac
40.766645,-111.823397,Dianthus,caryophyllus,Black Carnation
40.767259,-111.825716,Ajuga,reptans,Bugle Weed
40.765911,-111.824039,Sciadopitys,verticillata,Japanese Umbrella Pine
40.766654,-111.823279,Campanula,coriacea,Bluebells
40.766653,-111.825981,Rosa,,Royal Sunset Rose
40.766626,-111.825945,Rosa,,Royal Sunset Rose
40.7666,-111.825921,Rosa,,Royal Sunset Rose
40.765272,-111.823807,Magnolia,grandiflora,Edith Bogue Magnolia
40.766514,-111.825268,Euonymus,europaeus,Common Spindle Tree
40.766173,-111.82383,Anthemis,tinctoria,Dyer's Chamomile
40.76611,-111.82377,Anthemis,tinctoria,Dyer's Chamomile
40.7671,-111.82518,Heuchera,,Green Spice Alum Root
40.766637,-111.823172,Elymus,cinereus,Great Basin Wild Rye
40.766637,-111.823172,Elymus,cinereus,Great Basin Wild Rye
40.764922,-111.82372,Elymus,cinereus,Great Basin Wild Rye
40.766444,-111.823727,Juniperus,chinensis,Chinese Juniper
40.766216,-111.824091,Fontanesia,philliraeoides,Fortune Fontanesia
40.766761,-111.823446,Gleditsia,triacanthos,Imperial Honeylocust
40.766389,-111.8251,Hosta,,Fried Bananas Hosta
40.766007,-111.825688,Tsuga,,Fir
40.766633,-111.826229,Tsuga,,Fir
40.766035,-111.825523,Tsuga,,Fir
40.766592,-111.82316,Tsuga,,Fir
40.766443,-111.823833,Pinus,sylvestris,Scots Pine
40.766695,-111.823872,Eschscholzia,californica,California Poppy
40.766695,-111.823872,Eschscholzia,californica,California Poppy
40.766478,-111.825315,Sambucus,racemosa,European Red Elder
40.766469,-111.825315,Sambucus,racemosa,European Red Elder
40.765096,-111.824492,Quercus,gambelii,Hybrid Oak
40.766298,-111.825324,Quercus,gambelii,Hybrid Oak
40.766985,-111.825795,Quercus,gambelii,Hybrid Oak
40.765143,-111.824244,Quercus,gambelii,Hybrid Oak
40.765099,-111.824184,Quercus,gambelii,Hybrid Oak
40.767813,-111.824332,Quercus,gambelii,Hybrid Oak
40.767749,-111.823897,Quercus,gambelii,Hybrid Oak
40.767704,-111.823896,Quercus,gambelii,Hybrid Oak
40.767695,-111.823932,Quercus,gambelii,Hybrid Oak
40.767686,-111.823932,Quercus,gambelii,Hybrid Oak
40.76774,-111.823885,Quercus,gambelii,Hybrid Oak
40.76774,-111.823897,Quercus,gambelii,Hybrid Oak
40.767722,-111.823897,Quercus,gambelii,Hybrid Oak
40.767704,-111.823908,Quercus,gambelii,Hybrid Oak
40.767686,-111.823943,Quercus,gambelii,Hybrid Oak
40.767713,-111.823896,Quercus,gambelii,Hybrid Oak
40.767695,-111.823908,Quercus,gambelii,Hybrid Oak
40.767713,-111.823908,Quercus,gambelii,Hybrid Oak
40.767686,-111.823943,Quercus,gambelii,Hybrid Oak
40.76644,-111.823063,Quercus,gambelii,Hybrid Oak
40.766422,-111.823051,Quercus,gambelii,Hybrid Oak
40.767731,-111.823897,Quercus,gambelii,Hybrid Oak
40.76774,-111.823897,Quercus,gambelii,Hybrid Oak
40.767695,-111.823944,Quercus,gambelii,Hybrid Oak
40.767713,-111.823896,Quercus,gambelii,Hybrid Oak
40.766627,-111.82335,Gypsophila,paniculata,Snowflake Baby's Breath
40.766335,-111.823808,Viburnum,opulus,European Cranberrybush Viburnum
40.766335,-111.82382,Viburnum,opulus,European Cranberrybush Viburnum
